,deal,image,location,price,shop,title
0,124,//g.alicdn.com/s.gif,广东 汕尾,26.00,海伦堡食品旗舰店,"海伦堡 正宗
潮汕
手打牛肉丸黑椒牛肉丸250g 火锅豆捞食材丸子"
0,8,//g.alicdn.com/s.gif,广东 汕头,24.80,潮承贸易,"【新品促销】
潮汕
特产 广东汕头传统豆贡/凤花生酥糖小吃零食500g"
0,7,//g.alicdn.com/s.gif,广东 汕头,35.90,千洲食品商行,"潮汕
特产径新猪肉松深海金枪鱼松儿童辅食宝宝肉松虾松106G2罐装"
0,56,//g.alicdn.com/s.gif,广东 汕头,4.80,家有宝贝2013225,"广东
潮汕
特产汕头地都咸菜风味酸菜 腌制泡菜小菜酱菜150克"
0,5,//g.alicdn.com/s.gif,广东 潮州,15.90,cz街头宝贝,"潮汕
特产潮州龙湖芝麻花生酥糖酥香甜手工制作零食品小吃茶点广东"
0,81,//g.alicdn.com/s.gif,广东 揭阳,7.20,huang92822,"潮汕
零食猪耳朵 猫耳朵片片脆猫耳王8090后的回忆零食特价包邮"
0,26,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/820920136/TB2PpiIXOMnBKNjSZFzXXc_qVXa_!!820920136.jpg_180x180.jpg_.webp,广东 汕头,8.00,zxt83733663,"广东
潮汕
潮阳棉城特产赵记鲎粿鲎果蚝果豪果好果豪粿【按个数拍】"
0,21,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/699134047/TB21bA_lpXXXXb7XpXXXXXXXXXX_!!699134047.jpg_180x180.jpg_.webp,广东 揭阳,10.80,凋谢的爱情3,"包邮！梅花饼 土碳炉窗饼广东
潮汕
特产糕点小吃菲菲美食办公零食"
0,22,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1821428324/TB2bmyfa6gy_uJjSZKzXXb_jXXa_!!1821428324.jpg_180x180.jpg_.webp,广东 汕头,10.90,猴子杂货铺8,"潮汕
特产8090后经典零食片片脆 香酥脆猫耳朵猪耳18包批发招代理"
0,1,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/3190758566/TB2aLSpcgwjyKJjy1zdXXbgZpXa_!!3190758566.jpg_180x180.jpg_.webp,广东 潮州,25.00,高堂阵阵香,"老菜脯
潮汕
特产阵阵香老 萝卜干高堂菜脯塑料瓶装 500g 特价 1瓶"
0,8,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/T1xcpZFT8bXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 揭阳,10.80,tb2005077_00,"包邮！正宗隆江红豆饼　绿豆惠来饼 潮食之家 广东
潮汕
特产小吃"
0,50,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/55887736/TB2u1wbnkyWBuNjy0FpXXassXXa_!!55887736.jpg_180x180.jpg_.webp,广东 汕头,3.65,百贝网购,"揭阳特产风味小菜
潮汕
酸菜下饭菜 地都咸菜兆子林150g 满10件包邮"
0,14,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2519649774/TB2FG_HEwmTBuNjy1XbXXaMrVXa_!!2519649774.jpg_180x180.jpg_.webp,广东 潮州,46.80,yoyo663639,"正宗手打
潮汕
牛肉丸牛筋丸汕头特产火锅底料新鲜肉丸子"
0,21,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2927640881/TB1wJlhJH5YBuNjSspoXXbeNFXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,12.50,广东毅佳食品,"买3送1 广东正宗潮州特产手工腐乳饼
潮汕
特产小吃糕点早餐零食品"
0,2,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/1818510949/TB2wIGXmcbI8KJjy1zdXXbe1VXa_!!1818510949.jpg_180x180.jpg_.webp,广东 揭阳,48.00,mj我没有想你,"2斤装 顺丰包邮
潮汕
特产手工鱼册汕头鱼饺220g火锅煮汤食材嫩鲜美"
0,82,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1972524355/TB2nadWaNSYBuNjSsphXXbGvVXa_!!1972524355.jpg_180x180.jpg_.webp,江苏 南京,6.89,行行走走以吃会友,"四川豆捞火锅食材海霸王精装
潮汕
鱼饺鱼皮饺85g火锅食材满68包邮"
0,6,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3173423237/TB2BHXxabH8F1JjSspfXXarnXXa_!!3173423237.jpg_180x180.jpg_.webp,广东 汕头,18.00,赛如肉丸店,"潮汕
桑田赛如肉丸 猪肉朥饼500g 外省顺丰首重23 续重13每公斤"
0,3,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/474925875/TB23HqSbOgSXeFjy0FcXXahAXXa_!!474925875.jpg_180x180.jpg_.webp,广东 汕头,26.00,e启迪,"香味香红烧猪肉粒250g克新源新营养猪粒肉脯
潮汕
肉粒 包邮"
0,19,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB16NixLXXXXXc9XXXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 潮州,24.00,厚记小食,"潮汕
特产新年特色小食豆方 咸味黑芝麻花生糖零食点心 送礼佳品"
0,1,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/2755298703/TB2TiGxeFOWBuNjy0FiXXXFxVXa_!!2755298703.jpg_180x180.jpg_.webp,广东 汕头,26.90,美味潮情,"田佳香脆萝卜干正宗
潮汕
菜脯特产杂咸下饭小菜日晒厂家直销3包邮"
0,11,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1866301947/TB2_2LijtRopuFjSZFtXXcanpXa_!!1866301947.jpg_180x180.jpg_.webp,福建 厦门,51.90,锦和呷美食,"锦和甲正宗
潮汕
特色手工现做【牛肉丸】500g牛筋丸火锅丸子"
0,3,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1mElRLpXXXXaQXFXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 潮州,38.50,百分之百诚意,"包邮竹笋粿
潮汕
特产韭菜果潮州小吃 美食酒楼点心猪肉饺汕头小吃"
0,11,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2744599708/TB1Qdnmn46I8KJjSszfXXaZVXXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,22.60,连好食品专营店,"潮庭香菇贡丸250g猪肉配香菇实心肉丸子汕头特产
潮汕
火锅食材批发"
0,4,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/TB1nXILQFXXXXavaXXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,23.00,鲸鱼之夏,"2瓶包邮价格 潮盛牌橄榄菜450g*2下饭菜广东
潮汕
杂咸腌制酱菜A009"
0,278,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2902805570/TB2wE0TcILJ8KJjy0FnXXcFDpXa_!!2902805570.jpg_180x180.jpg_.webp,上海,16.90,唯林舍,"牛肉丸
潮汕
手打牛筋丸130g汕头特产手打牛肉丸火锅丸子烧烤食材"
0,28,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/886376900/TB2NYSelFXXXXb3XpXXXXXXXXXX_!!886376900.jpg_180x180.jpg_.webp,广东 揭阳,7.90,tb2005077_00,"包邮！惠来绿豆饼　红豆　点心糕点潮食之家广东
潮汕
特产零食小吃"
0,28,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/291257147/TB1_4ishNTI8KJjSspiXXbM4FXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,7.00,琉璃执着,"广东省外拍下需补运费
潮汕
特产手工粿条 果条河粉宽粉500克"
0,7,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1626823025/TB2ALPYtVXXXXcLXXXXXXXXXXXX_!!1626823025.jpg_180x180.jpg_.webp,广东 汕尾,15.00,林艾彤,"潮汕
特产 汕尾特产 海丰特产 小吃
潮汕
粿汁 海丰鼎溜粿"
0,3,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1941787150/TB2bw0idB8kpuFjSspeXXc7IpXa_!!1941787150.jpg_180x180.jpg_.webp,广东 汕尾,15.80,天帅食品,"潮汕
广东汕尾海丰特产手工自制遮浪马仔沙琪玛传统糕点零食360克"
0,16,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2807127904/TB2K0qvf4XkpuFjy0FiXXbUfFXa_!!2807127904.jpg_180x180.jpg_.webp,广东 揭阳,9.90,幸福ing1992qing,"大长陇南糖普宁南糖豆仁闻花生南糖
潮汕
特色手工糕点糖点果仁软糖"
0,4,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/309907874/TB2JPWCtY5YBuNjSspoXXbeNFXa_!!309907874.jpg_180x180.jpg_.webp,上海,11.50,紫菜之园,"广东
潮汕
橄榄菜 蓬盛香港橄榄菜450g 小菜酱菜芥菜开味菜 下饭菜"
0,4,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/437005946/TB2rI_hajihSKJjy0FeXXbJtpXa_!!437005946.jpg_180x180.jpg_.webp,广东 潮州,17.90,百分之百诚意,"包邮姜糖潮州小吃 软糖果糕点姜汁糖
潮汕
特产姜片零食广东美食"
0,30,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1660314386/TB202dUckfb_uJkHFNRXXc3vpXa_!!1660314386.jpg_180x180.jpg_.webp,广东 汕头,28.00,家有宝贝2013225,"潮汕
猪板筋丸 内嵌新鲜板筋肉 猪肉筋丸 猪肉丸 新鲜当天制作"
0,14,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2558768884/TB2igraooR1BeNjy0FmXXb0wVXa_!!2558768884.jpg_180x180.jpg_.webp,云南 昆明,6.60,高原阿鹏哥,"5瓶包邮 玉蕾香辣橄榄菜168g 咸菜下饭酱菜腌制泡菜 广东
潮汕
特产"
0,58,//g.alicdn.com/s.gif,广东 汕尾,21.80,喜得佳旗舰店,"喜得佳 正宗手打
潮汕
牛筋丸250g 火锅食材牛肉丸潮州汕头肉丸子"
0,4,//g.alicdn.com/s.gif,广东 潮州,35.00,chenzhexin1,"【名欣食品】原味肉松1罐+海苔肉松1罐 138gX2罐
潮汕
特产"
0,5,//g.alicdn.com/s.gif,广东 揭阳,12.80,恒记潮汕特产,"潮汕
特产 绿豆饼 揭西特产绿豆饼 酥软爽口的绿豆饼 280g"
0,3,//g.alicdn.com/s.gif,江苏 苏州,39.00,emilylanlove,"潮州正宗
潮汕
手打包心贡丸
潮汕
特产 传统工艺带汤口嚼汤汁四溅"
0,18,//g.alicdn.com/s.gif,广东 汕尾,18.80,老德头食品旗舰店,"老德头深海鱼丸手工鱼圆子实心鱼蛋火锅豆捞食材丸子
潮汕
特产170G"
0,30,//g.alicdn.com/s.gif,广东 广州,28.80,林小丸旗舰店,"林小丸
潮汕
牛肉丸手打潮州牛筋丸新鲜特产汕头火锅手工丸子组合"
0,3,//g.alicdn.com/s.gif,广东 潮州,18.00,佳宝官方旗舰店,"佳宝橄榄菜210g*2瓶 下饭菜咸菜泡菜广东
潮汕
特产酱菜腌菜"
0,23,//g.alicdn.com/s.gif,广东 潮州,5.50,潮之选食品专营店,"庆香斋
潮汕
特产咸菜
潮汕
明心咸菜250g腌制 腌芥菜下饭菜佐粥"
0,4,//g.alicdn.com/s.gif,广东 汕头,50.00,hellopinccess,"振兴
潮汕
特产正宗牛肉丸 金牌手打肉丸子 火锅肉丸弹压嚼劲"
0,17,//g.alicdn.com/s.gif,广东 汕头,11.84,潮汕特产天天食坊店,"广东
潮汕
海丰特产 红海湾 福厚桦遮浪马仔汕尾拔丝玛仔沙琪玛小吃"
0,13,//g.alicdn.com/s.gif,广东 汕头,13.60,潮汕特产传统小吃,"广东
潮汕
特产牛皮糖芝麻鸭脖子软糖卷零食特色小吃美食品手工糕点"
0,2,//g.alicdn.com/s.gif,广东 汕头,35.00,海沙滨仔,"包邮
潮汕
特产 罗卜干萝卜粒菜脯粒擂茶材料肠粉沙锅粥配料7.8斤装"
0,5,//g.alicdn.com/s.gif,广东 汕头,15.00,hcrry,"老圆家 买3送1
潮汕
特产金钱酥芝麻饼正宗传统糕点手工零食礼盒装"
0,14,//g.alicdn.com/s.gif,广东 汕头,32.80,840601638芬芬,"香菇丸 猪肉丸
潮汕
香菇猪肉丸 汕头小吃 火锅丸 2斤包邮"
0,1,//g.alicdn.com/s.gif,湖南 长沙,28.00,鑫钰vic,"万莲达老潮州土家肉饼30包装即食小月饼手工
潮汕
饼"
0,4,//g.alicdn.com/s.gif,广东 汕头,17.50,鹏程万里596,"潮味牛
潮汕
特产惠来鱼枣 鱼尖 鱼丸火锅食材 一份250克"
0,1,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/437005946/TB2XBEFtXXXXXcmXXXXXXXXXXXX_!!437005946.png_180x180.jpg_.webp,广东 潮州,58.90,百分之百诚意,"包邮韭菜粿
潮汕
特色美食韭菜无米果广东小食水晶粿
潮汕
小吃零食"
0,3,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/674750183/TB24b1zXv5TBuNjSspcXXbnGFXa_!!674750183.jpg_180x180.jpg_.webp,云南 昆明,12.50,姐托梦,"潮汕
风味玉蕾橄榄菜450g素食开胃菜下饭菜酱腌菜小菜即食泡菜"
0,6,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/871972657/TB2dDt0AqSWBuNjSsrbXXa0mVXa_!!871972657.jpg_180x180.jpg_.webp,广东 汕尾,14.90,zengguizhi6233,"包邮
潮汕
海丰特产 红海湾 福厚桦遮浪马仔 拔丝玛仔沙琪玛388克"
0,2,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1V6ztGXXXXXb0XFXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 揭阳,19.99,tb6916879_2013,"潮汕
特产传统糕点小吃软豆贡猪油糖20元1斤4条包邮买10送1"
0,1,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2863423579/TB2_KeEewaTBuNjSszfXXXgfpXa_!!2863423579.jpg_180x180.jpg_.webp,广东 汕头,38.00,瑞申堂食品,"爆款瑞申堂熟食 原味猪肉脯250g 老山合
潮汕
零食小吃肉干休闲食品"
0,1,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/880509639/TB2mA7Ff0BopuFjSZPcXXc9EpXa_!!880509639.jpg_180x180.jpg_.webp,广东 汕头,37.00,宝宝丫duck,"潮汕
特产 老山合独立包装猪头粽250g 老山合礼盒装包邮"
0,8,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/437005946/TB27_Cxg6nD8KJjSspbXXbbEXXa_!!437005946.jpg_180x180.jpg_.webp,广东 潮州,12.60,百分之百诚意,"包邮笑枣
潮汕
怀旧零食儿时开口笑枣 芝麻球面粉糕点特产160g"
0,4,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1dF5AHFXXXXbTXFXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 揭阳,14.00,pnyanweifeng,"兰花根500g
潮汕
州头揭阳普宁特产小吃零食香脆葱油索麻花卷铁钉头"
0,3,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2024678010/TB274Ccg_CWBKNjSZFtXXaC3FXa_!!2024678010.jpg_180x180.jpg_.webp,上海,203.00,肆溢清香,"包邮 蓬盛香港橄榄菜450g*24瓶 广东
潮汕
特产 早餐下饭菜酱菜咸菜"
0,3,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1586156486/TB2nKVsfHBmpuFjSZFAXXaQ0pXa_!!1586156486.jpg_180x180.jpg_.webp,广东 揭阳,11.99,tb6916879_2013,"潮汕
特产华鹏笋丝橄榄菜318克一瓶12元包邮买10瓶送2瓶"
0,7,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2144395481/TB2QqXcByOYBuNjSsD4XXbSkFXa_!!2144395481-0-item_pic.jpg_180x180.jpg_.webp,广东 潮州,19.90,真美食品专营店,"【华祖-炭烧猪肉脯188g】果汁味
潮汕
特产零食小吃肉干肉铺礼包"
0,43,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1900471018/TB1Z0QwiAomBKNjSZFqXXXtqVXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 潮州,6.00,双雄食品旗舰店,"双雄虾仁萝卜干菜脯200g正宗
潮汕
咸杂罐头早餐下饭小菜泡菜酱腌菜"
0,1,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2481585596/TB2oiyDFamWBuNjy1XaXXXCbXXa_!!2481585596.jpg_180x180.jpg_.webp,广东 汕头,28.00,广东心瓷科技股份有限公司,"汕头农特产馆老山合 猪头粽 200g 块装 猪肉脯
潮汕
特产美食小吃"
0,6,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/889017975/TB2aYCygBcHL1JjSZFBXXaiGXXa_!!889017975.jpg_180x180.jpg_.webp,广东 汕头,26.00,未来超市1,"鮀香
潮汕
特产汕头鮀香 原味猪肉松 酥肉松包装250G送礼佳品"
0,2,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3534181454/TB2Mq1SzhuTBuNkHFNRXXc9qpXa_!!3534181454.jpg_180x180.jpg_.webp,广东 汕头,56.00,潮兴牛肉丸,"2斤包邮正宗
潮汕
特产汕头手打牛肉丸1斤+牛筋丸1斤火锅丸子"
0,35,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/11206030973344800/T1QL13FdJlXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,6.00,廖少略,"潮汕
特产冬菜 兆子林 地都冬菜 500g
潮汕
砂锅粥调料"
0,2,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/404852754/TB2K1YagVXXXXbtXpXXXXXXXXXX_!!404852754.jpg_180x180.jpg_.webp,广东 广州,20.00,qlinzheng,"包邮两口子绿豆饼
潮汕
风味2斤约24个左右糕点零食全国多地免邮费"
0,2,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2972684124/TB2ddMnyY4npuFjSZFmXXXl4FXa_!!2972684124.jpg_180x180.jpg_.webp,广东 汕头,45.50,chenzepeng63179893,"包邮2份减5元澄海
潮汕
特产老山合猪头粽猪肉棕独立包装500g"
0,18,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/3016534567/TB2USDYCpOWBuNjy0FiXXXFxVXa_!!3016534567.jpg_180x180.jpg_.webp,广东 汕头,29.80,暖男厨房食品店,"暖男厨房
潮汕
正宗手打香菇猪肉丸250g一包 汕头火锅食材烧烤用料"
0,9,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1123956656/TB2NUrdaPrguuRjy0FeXXXcbFXa_!!1123956656-0-item_pic.jpg_180x180.jpg_.webp,上海,49.50,潮香村食品旗舰店,"潮香村手打牛肉丸1000g手拍牛筋丸火锅食材底料丸子
潮汕
牛肉丸"
0,3,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2274775372/TB2SBaZbhvzQeBjSZFMXXcVfFXa_!!2274775372.gif_180x180.jpg_.webp,广东 揭阳,18.80,恒记潮汕特产,"广东
潮汕
特产 麻夹 单条 独立包装白黑芝麻花生芝麻软糖 揭西特产"
0,3,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/15042104/TB1ohMHsMKTBuNkSne1XXaJoXXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 广州,28.80,x89061565,"广东
潮汕
特产零食富隆坊特产手信潮式四宝传统糕点小吃素糕点"
0,1,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/183267959/TB2EyF0XPihSKJjy0FlXXadEXXa_!!183267959.jpg_180x180.jpg_.webp,福建 漳州,42.00,决战物品,"一份8瓶包邮
潮汕
特产 潮盛脆瓜 青瓜瓜条配粥下饭开胃素食285克"
0,7,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/742148973/TB2vnm9H7SWBuNjSszdXXbeSpXa_!!742148973.jpg_180x180.jpg_.webp,广东 江门,16.50,大懒虫的转角,"千年记手打牛筋丸500g
潮汕
牛肉丸牛杂关东煮整箱优惠广东包邮"
0,13,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/55887736/TB2D1h3d5MnBKNjSZFzXXc_qVXa_!!55887736.jpg_180x180.jpg_.webp,广东 汕头,5.50,百贝网购,"广东
潮汕
特产普宁青竹梅盐水腌制酸咸梅调料腌梅子梅汁汕头咸水梅"
0,96,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/442125457/TB2_PXFrx9YBuNjy0FfXXXIsVXa_!!442125457.jpg_180x180.jpg_.webp,广东 汕头,6.50,chenyanpengxiaodan,"6瓶包邮 促销 蓬盛香港橄榄菜180g
潮汕
特产 早餐宵夜白粥搭配"
0,8,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2321615062/TB2iVOxs3JkpuFjSszcXXXfsFXa_!!2321615062.jpg_180x180.jpg_.webp,广东 汕头,7.50,木木木木疋木木彡,"潮汕
特产美食零食仁香糖惠来靖海
潮汕
潮州小吃仁香糖花生仁香糖"
0,6,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/777844881/TB23zKwevOM.eBjSZFqXXculVXa_!!777844881.jpg_180x180.jpg_.webp,广东 潮州,55.00,tb473800_55,"潮汕
正宗牛筋丸 许家希希牛筋丸地道 好吃 爽口 弹牙 广东2斤包邮"
0,7,//g.alicdn.com/s.gif,广东 揭阳,14.80,幸福ing1992qing,"正宗
潮汕
贵屿绿豆饼 低糖素饼 脆酥皮绿豆饼 休闲健康零食小吃"
0,2,//g.alicdn.com/s.gif,广东 潮州,16.00,潮之选食品专营店,"德妙 腊肉味鸡仔饼210g广东
潮汕
特产肉馅饼礼盒咸香味多省3盒包邮"
0,16,//g.alicdn.com/s.gif,广东 揭阳,15.98,平准食品有限公司,"陈平准花生酥花生糖 纯手工传统糕点酥糖 正宗
潮汕
特产小零食350g"
0,4,//g.alicdn.com/s.gif,广东 汕头,9.80,小食巷,"潮汕
杂咸六合菜海河去皮榨菜芯佐粥开胃脆菜小包装下饭酱泡菜包邮"
0,2,//g.alicdn.com/s.gif,广东 汕头,25.00,wuxq2006,"兆子林萝卜干
潮汕
地都土特产杂咸香脆菜脯条下饭菜320gX2瓶包邮"
0,206,//g.alicdn.com/s.gif,上海,18.00,maoronghua,"手打牛筋丸250g/袋
潮汕
牛肉丸 特产火锅丸子火锅食材"
0,6,//g.alicdn.com/s.gif,湖北 武汉,12.80,赖惠名,"甄伴
潮汕
传统风味红糖肚脐饼200g手作烧饼铜锣烧传统糕点3袋包邮"
0,4,//g.alicdn.com/s.gif,广东 汕头,53.00,darling0606,"【丸子妹_金装牛筋丸268g*2】
潮汕
牛筋丸 正宗潮州牛肉丸手工丸子"
0,3,//g.alicdn.com/s.gif,广东 潮州,30.00,双雄食品旗舰店,"双雄原味菜脯萝卜干200g*8正宗
潮汕
即食咸杂酱菜佐餐下饭小菜礼盒"
0,1,//g.alicdn.com/s.gif,广东 广州,28.00,广东金狐特产,"广东
潮汕
特产食品礼盒富隆坊潮式四宝糕点组合传统手工制作手信"
0,1,//g.alicdn.com/s.gif,广东 汕头,78.00,普香食品,"汕头普香牛肉丸500g正宗
潮汕
特产打火锅纯牛肉丸子2斤顺丰包邮"
0,6,//g.alicdn.com/s.gif,广东 韶关,7.83,龙兴家园网,"泰香华清冬菜500g海鲜扣肉腌菜砂锅咸杂粥猫仔粥咸菜煲汤
潮汕"
0,2,//g.alicdn.com/s.gif,广东 汕头,30.00,正浪险攀,"潮汕
特产美食家庭糖水 糖浸白果 糖水白果 银杏童年街头小吃甜汤"
0,10,//g.alicdn.com/s.gif,广东 汕头,8.50,maiqiongxuan,"潮汕
萝卜干 利诚香脆萝卜菜脯美味下饭菜酱菜酱菜6件包邮"
0,4,//g.alicdn.com/s.gif,广东 汕头,39.00,lu噜儿,"陈馋食 纯手工猪肉丸500g 正宗
潮汕
特产火锅底料丸子烧烤食材"
0,2,//g.alicdn.com/s.gif,广东 广州,23.80,捷莱食品专营店,"潮汕
特产下饭小菜玉蕾橄榄菜450gX2瓶装不辣的早餐配粥酱泡菜咸菜"
0,1,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/437005946/TB2XrwRqVXXXXbFXpXXXXXXXXXX_!!437005946.jpg_180x180.jpg_.webp,广东 潮州,33.90,百分之百诚意,"包邮水晶饺
潮汕
特产混沌潮州小食水饺广东美食蒸饺传统特色小吃"
0,2,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/437005946/TB2qwkji26H8KJjSspmXXb2WXXa_!!437005946.jpg_180x180.jpg_.webp,广东 潮州,32.90,百分之百诚意,"包邮生五香豆干粒
潮汕
生豆干条特产素食豆腐干豆卷小食传统小吃"
0,1,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2274775372/TB2SicVvb1YBuNjSszeXXablFXa_!!2274775372.png_180x180.jpg_.webp,广东 揭阳,15.80,恒记潮汕特产,"甜条
潮汕
特产 油炸面粉条 加白砂糖 又香又脆 油锥 揭西特产"
0,2,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/714400718/TB2ANZmXutTMeFjSZFOXXaTiVXa_!!714400718.gif_180x180.jpg_.webp,广东 汕头,21.00,腊味岛,"潮汕
特产 赞香 即吃汕头手拍牛肉丸 休闲零食"
0,6,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/1661417391/TB2L8XqqVXXXXbIXXXXXXXXXXXX_!!1661417391.jpg_180x180.jpg_.webp,广东 汕头,14.99,林楚鹏88,"广东
潮汕
特产花生酥糖潮州普宁花生南糖糕点纯手工配茶点心 包邮"
0,25,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2537676103/TB2AZnbeOCYBuNkHFCcXXcHtVXa_!!2537676103.jpg_180x180.jpg_.webp,广东 惠州,10.00,农户特产888,"潮汕
特产玛仔福厚桦红海湾沙琪玛遮浪马仔拔丝马仔零食大包装388g"
0,29,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2102376039/TB1qAB2aiMnBKNjSZFCXXX0KFXa_!!0-item_pic.jpg_180x180.jpg_.webp,上海,22.80,海欣食品旗舰店,"海欣
潮汕
风味手打牛筋丸250g牛肉丸子火锅烧烤关东煮火锅食材特产"
0,29,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/657332395/TB1Ye4ca7fb_uJkHFNRXXc3vpXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,5.00,圍著幸福轉圈圈,"潮汕
特产糕饼糕点 龙湖炖糕 书册糕 云片糕 和记顺利芝麻糕"
0,4,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/688832558/TB2vNQskRDH8KJjy1zeXXXjepXa_!!688832558.jpg_180x180.jpg_.webp,广东 汕头,55.00,fhc1360036697,"潮汕
特产汕头老胡牛肉牛筋丸500g 正宗手工制作 火锅烧烤必备食材"
0,6,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB12iZgPFXXXXc4XpXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,22.00,琉璃执着,"潮汕
特产小吃 500克无米粿 咸绿豆 乌豆沙 芋泥无米果 手工特色"
0,2,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/50295049/TB2l8yXkpXXXXXGXpXXXXXXXXXX_!!50295049.jpg_180x180.jpg_.webp,广东 汕头,38.00,甜蜜爱情屋,"香菇丸 猪肉丸
潮汕
香菇猪肉丸 汕头小吃 火锅丸 2斤包邮 双十一"
0,2,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/381672773/TB1rvGnqVOWBuNjy0FiXXXFxVXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,28.00,正浪险攀,"2件包顺丰!
潮汕
QQ丸 水果蔬菜清心丸 芋圆地瓜圆 超Q汤圆果蔬丸子"
